team1Name,team2Name,week,day,start,end,season,league,location
Port Jamesstad Pirates,Charlesfurt Bulls,13,1,11.0,13.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Jamesstad Pirates,Millerburgh Sox,14,7,9.5,11.5,2024,Obsidian League,New Brian Oasis Field #2
Port Jamesstad Pirates,West Charles Pirates,13,3,5.5,7.5,2024,Obsidian League,Wesleybury Place Field #2
Port Jamesstad Pirates,Kingberg Eagles,13,3,3.5,5.5,2024,Obsidian League,New Brian Oasis Field #3
Port Jamesstad Pirates,Singhton Celtics,13,2,3.5,5.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Jamesstad Pirates,South Charles Westerners,13,3,7.5,9.5,2024,Obsidian League,Heatherstad Plaza Field #1
Port Jamesstad Pirates,Robbinsland Sox,14,2,3.0,5.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Jamesstad Pirates,New Ginaborough Westerners,14,7,11.5,13.5,2024,Obsidian League,New Brian Oasis Field #3
Port Jamesstad Pirates,Audreybury Eagles,14,1,13.0,15.0,2024,Obsidian League,Heatherstad Plaza Field #1
Port Jamesstad Pirates,New Jerryberg Eagles,14,7,7.0,9.0,2024,Obsidian League,New Brian Oasis Field #1
Port Jamesstad Pirates,North Rita Jacks,14,7,4.5,6.5,2024,Obsidian League,North Christine Complex Field #3
Port Jamesstad Pirates,Michaelberg Mavericks,14,3,7.0,9.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Jamesstad Pirates,East Michael Americans,14,1,15.0,17.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Jamesstad Pirates,Crystalshire Rappers,14,5,14.0,16.0,2024,Obsidian League,Wesleybury Place Field #2
Port Jamesstad Pirates,New Meghanborough Celtics,14,2,5.0,7.0,2024,Obsidian League,Heatherstad Plaza Field #1
Port Jamesstad Pirates,North Heathershire Bobcats,14,4,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Jamesstad Pirates,Schwartzmouth Americans,15,3,3.5,5.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Jamesstad Pirates,East Matthewburgh Bobcats,14,4,11.0,13.0,2024,Obsidian League,North Christine Complex Field #2
Port Jamesstad Pirates,Theodorehaven Sox,14,5,16.0,18.0,2024,Obsidian League,Wesleybury Place Field #1
Charlesfurt Bulls,Millerburgh Sox,13,2,8.0,10.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Charlesfurt Bulls,West Charles Pirates,13,3,7.5,9.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,Kingberg Eagles,13,3,5.5,7.5,2024,Obsidian League,Heatherstad Plaza Field #1
Charlesfurt Bulls,Singhton Celtics,13,2,10.0,12.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,South Charles Westerners,13,2,5.5,7.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,Robbinsland Sox,14,2,0.5,2.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,New Ginaborough Westerners,14,1,15.5,17.5,2024,Obsidian League,North Christine Complex Field #1
Charlesfurt Bulls,Audreybury Eagles,13,2,12.0,14.0,2024,Obsidian League,Wesleybury Place Field #1
Charlesfurt Bulls,New Jerryberg Eagles,14,6,7.5,9.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Charlesfurt Bulls,North Rita Jacks,14,5,7.0,9.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Charlesfurt Bulls,Michaelberg Mavericks,14,2,8.5,10.5,2024,Obsidian League,Heatherstad Plaza Field #1
Charlesfurt Bulls,East Michael Americans,14,1,13.0,15.0,2024,Obsidian League,New Brian Oasis Field #1
Charlesfurt Bulls,Crystalshire Rappers,14,3,7.5,9.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,New Meghanborough Celtics,14,3,13.5,15.5,2024,Obsidian League,Heatherstad Plaza Field #1
Charlesfurt Bulls,North Heathershire Bobcats,15,1,16.0,18.0,2024,Obsidian League,North Christine Complex Field #1
Charlesfurt Bulls,Schwartzmouth Americans,14,3,5.5,7.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Charlesfurt Bulls,East Matthewburgh Bobcats,14,6,9.5,11.5,2024,Obsidian League,Wesleybury Place Field #2
Charlesfurt Bulls,Theodorehaven Sox,15,1,9.0,11.0,2024,Obsidian League,Lake Dawn Hub Field #1
Millerburgh Sox,West Charles Pirates,14,7,11.5,13.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Millerburgh Sox,Kingberg Eagles,14,3,13.5,15.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Millerburgh Sox,Singhton Celtics,14,2,10.0,12.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Millerburgh Sox,South Charles Westerners,13,3,16.0,18.0,2024,Obsidian League,North Christine Complex Field #3
Millerburgh Sox,Robbinsland Sox,15,2,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Millerburgh Sox,New Ginaborough Westerners,14,3,15.5,17.5,2024,Obsidian League,Heatherstad Plaza Field #1
Millerburgh Sox,Audreybury Eagles,14,6,4.0,6.0,2024,Obsidian League,Wesleybury Place Field #1
Millerburgh Sox,New Jerryberg Eagles,15,6,4.0,6.0,2024,Obsidian League,Wesleybury Place Field #1
Millerburgh Sox,North Rita Jacks,14,6,6.0,8.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Millerburgh Sox,Michaelberg Mavericks,15,2,10.0,12.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Millerburgh Sox,East Michael Americans,15,3,10.5,12.5,2024,Obsidian League,Wesleybury Place Field #2
Millerburgh Sox,Crystalshire Rappers,14,6,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Millerburgh Sox,New Meghanborough Celtics,15,3,12.5,14.5,2024,Obsidian League,Wesleybury Place Field #1
Millerburgh Sox,North Heathershire Bobcats,15,3,14.5,16.5,2024,Obsidian League,Wesleybury Place Field #1
Millerburgh Sox,Schwartzmouth Americans,15,4,17.0,19.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Millerburgh Sox,East Matthewburgh Bobcats,14,4,19.5,21.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Millerburgh Sox,Theodorehaven Sox,15,7,10.5,12.5,2024,Obsidian League,New Brian Oasis Field #1
West Charles Pirates,Kingberg Eagles,14,4,15.0,17.0,2024,Obsidian League,North Christine Complex Field #2
West Charles Pirates,Singhton Celtics,13,1,12.5,14.5,2024,Obsidian League,West Cliffordborough Complex Field #1
West Charles Pirates,South Charles Westerners,13,1,14.5,16.5,2024,Obsidian League,New Brian Oasis Field #2
West Charles Pirates,Robbinsland Sox,14,5,5.5,7.5,2024,Obsidian League,Wesleybury Place Field #2
West Charles Pirates,New Ginaborough Westerners,13,1,16.5,18.5,2024,Obsidian League,North Christine Complex Field #2
West Charles Pirates,Audreybury Eagles,14,1,15.0,17.0,2024,Obsidian League,New Brian Oasis Field #1
West Charles Pirates,New Jerryberg Eagles,14,7,13.5,15.5,2024,Obsidian League,Wesleybury Place Field #1
West Charles Pirates,North Rita Jacks,14,5,9.0,11.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
West Charles Pirates,Michaelberg Mavericks,14,5,12.0,14.0,2024,Obsidian League,Heatherstad Plaza Field #1
West Charles Pirates,East Michael Americans,14,1,17.0,19.0,2024,Obsidian League,North Christine Complex Field #2
West Charles Pirates,Crystalshire Rappers,15,1,6.0,8.0,2024,Obsidian League,Wesleybury Place Field #1
West Charles Pirates,New Meghanborough Celtics,14,5,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
West Charles Pirates,North Heathershire Bobcats,15,3,11.0,13.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
West Charles Pirates,Schwartzmouth Americans,15,3,5.5,7.5,2024,Obsidian League,Wesleybury Place Field #1
West Charles Pirates,East Matthewburgh Bobcats,14,3,7.0,9.0,2024,Obsidian League,New Brian Oasis Field #1
West Charles Pirates,Theodorehaven Sox,14,7,15.5,17.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Kingberg Eagles,Singhton Celtics,14,3,15.5,17.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Kingberg Eagles,South Charles Westerners,14,4,11.5,13.5,2024,Obsidian League,North Christine Complex Field #3
Kingberg Eagles,Robbinsland Sox,15,2,18.5,20.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Kingberg Eagles,New Ginaborough Westerners,14,7,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Kingberg Eagles,Audreybury Eagles,15,1,4.5,6.5,2024,Obsidian League,Wesleybury Place Field #2
Kingberg Eagles,New Jerryberg Eagles,14,6,4.5,6.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Kingberg Eagles,North Rita Jacks,15,3,14.5,16.5,2024,Obsidian League,Wesleybury Place Field #2
Kingberg Eagles,Michaelberg Mavericks,15,3,7.0,9.0,2024,Obsidian League,Wesleybury Place Field #2
Melissaland Warriors,Port Jessica Hawks,12,2,14.0,16.0,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,Port Matthewside Bulls,12,2,9.0,11.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Melissaland Warriors,Villarrealfort Chiefs,12,4,12.5,14.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Melissaland Warriors,Fernandezhaven Chargers,12,2,11.5,13.5,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,New Rick Vikings,12,2,16.0,18.0,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,West Sarah Westerners,12,4,14.5,16.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Melissaland Warriors,Henryville Commandos,12,5,11.0,13.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,East Charles Rappers,13,2,11.5,13.5,2024,Diamond League,Wesleybury Place Field #2
Melissaland Warriors,North Dawn Jacks,12,4,16.5,18.5,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Tylerville Robbers,13,2,13.5,15.5,2024,Diamond League,West Cliffordborough Complex Field #1
Melissaland Warriors,Lake Monicaview Hawks,12,3,17.0,19.0,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,North Thomas Jacks,12,4,18.5,20.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Melissaland Warriors,Hayesview Vikings,12,5,13.0,15.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,West Denise Grizzlies,13,5,12.5,14.5,2024,Diamond League,North Christine Complex Field #3
Melissaland Warriors,Carterport Celtics,12,2,18.0,20.0,2024,Diamond League,West Cliffordborough Complex Field #1
Melissaland Warriors,North Robertborough Dolphins,12,6,17.5,19.5,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,North Christian Bobcats,13,2,15.5,17.5,2024,Diamond League,New Brian Oasis Field #2
Melissaland Warriors,Normanmouth Bucaneers,13,4,12.0,14.0,2024,Diamond League,New Brian Oasis Field #2
Melissaland Warriors,Adamsview Celtics,12,7,4.0,6.0,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,East Deborahton Rappers,12,6,19.5,21.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Melissaland Warriors,North Jason Sabres,12,7,1.0,3.0,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Jameschester Mavericks,13,7,1.0,3.0,2024,Diamond League,New Brian Oasis Field #2
Melissaland Warriors,East Julie Bobcats,13,4,15.5,17.5,2024,Diamond League,New Brian Oasis Field #2
Melissaland Warriors,Jillville Americans,15,4,19.5,21.5,2024,Diamond League,West Cliffordborough Complex Field #1
Melissaland Warriors,Alvaradofort Bobcats,14,2,11.5,13.5,2024,Diamond League,Lake Jennifermouth Dome Field #2
Melissaland Warriors,Port Christianview Sabres,13,6,19.0,21.0,2024,Diamond League,Lake Jennifermouth Dome Field #2
Melissaland Warriors,Fletchermouth Hawks,12,3,19.0,21.0,2024,Diamond League,West Cliffordborough Complex Field #1
Melissaland Warriors,New Annetteside Raptors,14,2,13.5,15.5,2024,Diamond League,Lake Jennifermouth Dome Field #2
Melissaland Warriors,New Kimberly Bobcats,14,2,15.5,17.5,2024,Diamond League,New Brian Oasis Field #2
Melissaland Warriors,Boltonfurt Americans,14,3,17.0,19.0,2024,Diamond League,North Christine Complex Field #2
Melissaland Warriors,East Tiffanyton Pirates,13,7,3.0,5.0,2024,Diamond League,New Brian Oasis Field #3
Melissaland Warriors,Lake Alexander Celtics,14,4,13.5,15.5,2024,Diamond League,North Christine Complex Field #3
Melissaland Warriors,Gonzalesmouth Jacks,14,5,12.5,14.5,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Lake Nicholas Americans,14,4,15.5,17.5,2024,Diamond League,North Christine Complex Field #3
Melissaland Warriors,Lyonsland Robbers,14,7,4.0,6.0,2024,Diamond League,New Brian Oasis Field #1
Melissaland Warriors,North Mark Vikings,15,3,17.0,19.0,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Danielstad Vikings,15,5,11.5,13.5,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,Kristinfurt Americans,14,7,1.5,3.5,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Castillofort Westerners,15,2,9.0,11.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Melissaland Warriors,Jonathanville Americans,14,6,17.5,19.5,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,Lake Raymond Warriors,15,2,11.0,13.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,North Rebecca Raptors,15,2,16.5,18.5,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,East Danabury Eagles,14,6,19.5,21.5,2024,Diamond League,Lake Jennifermouth Dome Field #2
Melissaland Warriors,Mitchellburgh Warriors,15,3,19.0,21.0,2024,Diamond League,West Cliffordborough Complex Field #1
Melissaland Warriors,Stevenmouth Sox,15,4,12.0,14.0,2024,Diamond League,North Christine Complex Field #1
Melissaland Warriors,Lake Tonyachester Americans,15,4,14.0,16.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Melissaland Warriors,Fisherchester Bulls,15,2,13.0,15.0,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Port Matthewside Bulls,12,4,3.5,5.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,Villarrealfort Chiefs,12,1,12.5,14.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,Fernandezhaven Chargers,12,1,14.5,16.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Port Jessica Hawks,New Rick Vikings,12,4,5.5,7.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,West Sarah Westerners,12,4,7.5,9.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,Henryville Commandos,12,5,8.5,10.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,North Dawn Jacks,12,5,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Tylerville Robbers,12,2,16.0,18.0,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Lake Monicaview Hawks,12,5,10.5,12.5,2024,Diamond League,Wesleybury Place Field #2
Port Jessica Hawks,North Thomas Jacks,12,5,17.5,19.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Hayesview Vikings,12,5,15.0,17.0,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,West Denise Grizzlies,12,5,12.5,14.5,2024,Diamond League,Wesleybury Place Field #2
Port Jessica Hawks,Carterport Celtics,13,2,14.5,16.5,2024,Diamond League,New Brian Oasis Field #3
Port Jessica Hawks,North Robertborough Dolphins,13,1,13.0,15.0,2024,Diamond League,New Brian Oasis Field #3
Port Jessica Hawks,North Christian Bobcats,13,1,15.0,17.0,2024,Diamond League,New Brian Oasis Field #3
Port Jessica Hawks,Normanmouth Bucaneers,13,4,4.5,6.5,2024,Diamond League,North Christine Complex Field #1
Port Jessica Hawks,Adamsview Celtics,12,6,18.0,20.0,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Jessica Hawks,East Deborahton Rappers,13,4,6.5,8.5,2024,Diamond League,North Christine Complex Field #2
Port Jessica Hawks,North Jason Sabres,14,4,3.5,5.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,Jameschester Mavericks,13,5,13.0,15.0,2024,Diamond League,New Brian Oasis Field #1
Port Jessica Hawks,East Julie Bobcats,14,1,13.5,15.5,2024,Diamond League,New Brian Oasis Field #2
Port Jessica Hawks,Jillville Americans,14,5,5.5,7.5,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Jessica Hawks,Alvaradofort Bobcats,13,5,15.0,17.0,2024,Diamond League,North Christine Complex Field #3
Port Jessica Hawks,Port Christianview Sabres,14,4,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Fletchermouth Hawks,14,4,7.5,9.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,New Annetteside Raptors,12,6,20.0,22.0,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Jessica Hawks,New Kimberly Bobcats,14,1,15.5,17.5,2024,Diamond League,North Christine Complex Field #3
Port Jessica Hawks,Boltonfurt Americans,14,5,7.5,9.5,2024,Diamond League,Heatherstad Plaza Field #1
Port Jessica Hawks,East Tiffanyton Pirates,14,2,14.0,16.0,2024,Diamond League,West Cliffordborough Complex Field #1
Port Jessica Hawks,Lake Alexander Celtics,15,1,12.5,14.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,Gonzalesmouth Jacks,14,5,9.5,11.5,2024,Diamond League,Heatherstad Plaza Field #1
Port Jessica Hawks,Lake Nicholas Americans,13,5,17.0,19.0,2024,Diamond League,North Christine Complex Field #2
Port Jessica Hawks,Lyonsland Robbers,14,5,12.5,14.5,2024,Diamond League,North Christine Complex Field #2
Port Jessica Hawks,North Mark Vikings,14,5,14.5,16.5,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Jessica Hawks,Danielstad Vikings,14,5,16.5,18.5,2024,Diamond League,Wesleybury Place Field #2
Port Jessica Hawks,Kristinfurt Americans,15,2,14.0,16.0,2024,Diamond League,Wesleybury Place Field #2
Port Jessica Hawks,Castillofort Westerners,15,5,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Jonathanville Americans,14,6,20.5,22.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Port Jessica Hawks,Lake Raymond Warriors,14,2,16.0,18.0,2024,Diamond League,West Cliffordborough Complex Field #1
Port Jessica Hawks,North Rebecca Raptors,15,4,4.5,6.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Jessica Hawks,East Danabury Eagles,15,2,16.0,18.0,2024,Diamond League,Wesleybury Place Field #1
Port Jessica Hawks,Stevenmouth Sox,15,1,14.5,16.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Port Jessica Hawks,Lake Tonyachester Americans,14,6,18.0,20.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Port Jessica Hawks,Fisherchester Bulls,15,5,8.0,10.0,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,Villarrealfort Chiefs,12,7,9.0,11.0,2024,Diamond League,New Brian Oasis Field #1
Port Matthewside Bulls,Fernandezhaven Chargers,12,3,13.5,15.5,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,New Rick Vikings,12,4,7.5,9.5,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,West Sarah Westerners,12,4,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,Henryville Commandos,12,5,13.0,15.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Port Matthewside Bulls,East Charles Rappers,14,3,14.0,16.0,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Matthewside Bulls,North Dawn Jacks,12,2,6.0,8.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Port Matthewside Bulls,Tylerville Robbers,12,2,11.0,13.0,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,Lake Monicaview Hawks,12,7,6.0,8.0,2024,Diamond League,Lake Dawn Hub Field #1
Port Matthewside Bulls,North Thomas Jacks,12,3,15.5,17.5,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,Hayesview Vikings,12,7,11.0,13.0,2024,Diamond League,New Brian Oasis Field #1
Port Matthewside Bulls,West Denise Grizzlies,13,5,14.5,16.5,2024,Diamond League,Heatherstad Plaza Field #1
Port Matthewside Bulls,Carterport Celtics,14,7,12.5,14.5,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,North Robertborough Dolphins,13,2,7.5,9.5,2024,Diamond League,Heatherstad Plaza Field #1
Port Matthewside Bulls,North Christian Bobcats,14,5,13.0,15.0,2024,Diamond League,North Christine Complex Field #3
Port Matthewside Bulls,Normanmouth Bucaneers,12,4,9.5,11.5,2024,Diamond League,North Christine Complex Field #1
Port Matthewside Bulls,Adamsview Celtics,13,7,6.0,8.0,2024,Diamond League,New Brian Oasis Field #2
Port Matthewside Bulls,East Deborahton Rappers,13,4,4.5,6.5,2024,Diamond League,North Christine Complex Field #2
Port Matthewside Bulls,North Jason Sabres,12,4,11.5,13.5,2024,Diamond League,North Christine Complex Field #1
Port Matthewside Bulls,Jameschester Mavericks,13,7,8.0,10.0,2024,Diamond League,New Brian Oasis Field #2
Port Matthewside Bulls,East Julie Bobcats,13,3,15.5,17.5,2024,Diamond League,West Cliffordborough Complex Field #1
Port Matthewside Bulls,Jillville Americans,14,2,6.0,8.0,2024,Diamond League,West Cliffordborough Complex Field #1
Port Matthewside Bulls,Alvaradofort Bobcats,13,4,6.5,8.5,2024,Diamond League,North Christine Complex Field #3
Port Matthewside Bulls,Port Christianview Sabres,13,4,8.5,10.5,2024,Diamond League,New Brian Oasis Field #1
Port Matthewside Bulls,Fletchermouth Hawks,14,3,16.0,18.0,2024,Diamond League,North Christine Complex Field #3
Port Matthewside Bulls,New Annetteside Raptors,13,4,10.5,12.5,2024,Diamond League,New Brian Oasis Field #3
Port Matthewside Bulls,New Kimberly Bobcats,14,2,8.0,10.0,2024,Diamond League,West Cliffordborough Complex Field #1
Port Matthewside Bulls,Boltonfurt Americans,12,3,17.5,19.5,2024,Diamond League,North Christine Complex Field #2
Port Matthewside Bulls,East Tiffanyton Pirates,14,3,18.0,20.0,2024,Diamond League,North Christine Complex Field #3
Port Matthewside Bulls,Lake Alexander Celtics,14,7,7.5,9.5,2024,Diamond League,New Brian Oasis Field #2
Port Matthewside Bulls,Gonzalesmouth Jacks,14,4,4.0,6.0,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,Lake Nicholas Americans,14,4,6.0,8.0,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,Lyonsland Robbers,14,4,8.0,10.0,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,North Mark Vikings,14,4,10.0,12.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Port Matthewside Bulls,Danielstad Vikings,15,3,17.5,19.5,2024,Diamond League,North Christine Complex Field #2
Port Matthewside Bulls,Kristinfurt Americans,14,7,9.5,11.5,2024,Diamond League,New Brian Oasis Field #3
Port Matthewside Bulls,Castillofort Westerners,15,2,11.0,13.0,2024,Diamond League,Wesleybury Place Field #2
Port Matthewside Bulls,Jonathanville Americans,15,3,13.5,15.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Port Matthewside Bulls,Lake Raymond Warriors,15,2,6.0,8.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Port Matthewside Bulls,North Rebecca Raptors,15,4,6.5,8.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Matthewside Bulls,East Danabury Eagles,15,2,8.0,10.0,2024,Diamond League,Lake Jennifermouth Dome Field #2
Port Matthewside Bulls,Mitchellburgh Warriors,15,3,15.5,17.5,2024,Diamond League,Heatherstad Plaza Field #1
Port Matthewside Bulls,Stevenmouth Sox,15,4,4.0,6.0,2024,Diamond League,Wesleybury Place Field #1
Port Matthewside Bulls,Lake Tonyachester Americans,15,4,10.5,12.5,2024,Diamond League,North Christine Complex Field #2
Port Matthewside Bulls,Fisherchester Bulls,15,5,13.0,15.0,2024,Diamond League,Wesleybury Place Field #2
Villarrealfort Chiefs,Fernandezhaven Chargers,12,1,2.0,4.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,New Rick Vikings,12,1,4.0,6.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,West Sarah Westerners,12,3,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,Henryville Commandos,12,1,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,East Charles Rappers,12,3,8.0,10.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,North Dawn Jacks,12,5,7.5,9.5,2024,Diamond League,Wesleybury Place Field #2
Villarrealfort Chiefs,Tylerville Robbers,12,1,8.0,10.0,2024,Diamond League,Lake Dawn Hub Field #1
Villarrealfort Chiefs,Lake Monicaview Hawks,12,3,3.5,5.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Villarrealfort Chiefs,North Thomas Jacks,12,1,10.0,12.0,2024,Diamond League,Lake Dawn Hub Field #1
Villarrealfort Chiefs,Hayesview Vikings,12,3,10.0,12.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,West Denise Grizzlies,12,7,11.0,13.0,2024,Diamond League,New Brian Oasis Field #2
Villarrealfort Chiefs,Carterport Celtics,12,5,9.5,11.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Villarrealfort Chiefs,North Robertborough Dolphins,14,7,9.0,11.0,2024,Diamond League,West Cliffordborough Complex Field #1
Villarrealfort Chiefs,North Christian Bobcats,12,6,2.5,4.5,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,Normanmouth Bucaneers,12,3,12.0,14.0,2024,Diamond League,Wesleybury Place Field #2
Villarrealfort Chiefs,Adamsview Celtics,12,6,6.5,8.5,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,East Deborahton Rappers,12,7,13.0,15.0,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,North Jason Sabres,13,4,12.5,14.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Villarrealfort Chiefs,Jameschester Mavericks,13,3,5.5,7.5,2024,Diamond League,New Brian Oasis Field #2
Villarrealfort Chiefs,East Julie Bobcats,12,7,15.0,17.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Villarrealfort Chiefs,Jillville Americans,12,6,4.5,6.5,2024,Diamond League,Wesleybury Place Field #1
Villarrealfort Chiefs,Alvaradofort Bobcats,13,6,2.5,4.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Villarrealfort Chiefs,Port Christianview Sabres,13,6,4.5,6.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Villarrealfort Chiefs,Fletchermouth Hawks,15,1,5.5,7.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Villarrealfort Chiefs,New Annetteside Raptors,14,4,12.5,14.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Villarrealfort Chiefs,New Kimberly Bobcats,13,7,13.5,15.5,2024,Diamond League,New Brian Oasis Field #3
Villarrealfort Chiefs,Boltonfurt Americans,14,7,12.5,14.5,2024,Diamond League,New Brian Oasis Field #1
