team1Name,team2Name,week,day,start,end,season,league,location
North Lori Westerners,West Jonathan Jacks,19,6,8.5,10.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,East Jenniferland Chargers,19,4,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Brianport Raptors,19,4,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,West Martin Commandos,19,7,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,West Amyhaven Jacks,19,6,10.5,12.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Jenniferbury Mavericks,20,1,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,South Sherryview Celtics,19,4,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,West Marcshire Vikings,20,5,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Rodriguezburgh Dolphins,19,6,12.5,14.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Fosterborough Wildcats,19,4,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,South Stacey Warriors,20,2,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Jennifertown Mavericks,16,3,0.0,2.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,New Jeanette Bobcats,19,3,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,North Tammyville Bulls,19,1,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,East Toddbury Hawks,17,1,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,East Stephanie Chargers,14,1,21.5,23.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Galvanberg Raptors,18,7,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Cruzhaven Chargers,16,1,21.0,23.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,West Jonathan Jacks,19,5,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,East Jenniferland Chargers,14,5,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Brianport Raptors,19,5,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,West Martin Commandos,19,5,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,West Amyhaven Jacks,19,1,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Jenniferbury Mavericks,19,3,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,South Sherryview Celtics,20,1,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,West Marcshire Vikings,20,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Rodriguezburgh Dolphins,20,3,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Fosterborough Wildcats,20,3,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,South Stacey Warriors,17,1,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Susan Bulls,Jennifertown Mavericks,20,5,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,North Tammyville Bulls,18,5,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,East Toddbury Hawks,19,7,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,East Stephanie Chargers,20,3,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Galvanberg Raptors,19,5,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Cruzhaven Chargers,20,3,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,West Jonathan Jacks,20,2,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,East Jenniferland Chargers,19,5,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Brianport Raptors,19,4,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,West Martin Commandos,20,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,West Amyhaven Jacks,20,4,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Jenniferbury Mavericks,20,3,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,South Sherryview Celtics,20,3,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,West Marcshire Vikings,20,5,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Rodriguezburgh Dolphins,20,5,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Fosterborough Wildcats,20,3,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,South Stacey Warriors,20,7,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
New Jeanette Bobcats,Jennifertown Mavericks,19,3,1.0,3.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,East Toddbury Hawks,20,1,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,East Stephanie Chargers,20,1,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Galvanberg Raptors,20,5,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Cruzhaven Chargers,20,5,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,West Jonathan Jacks,20,2,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,East Jenniferland Chargers,21,5,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Brianport Raptors,20,6,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,West Martin Commandos,21,2,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,West Amyhaven Jacks,21,1,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Jenniferbury Mavericks,21,3,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,South Sherryview Celtics,21,3,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,West Marcshire Vikings,21,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Rodriguezburgh Dolphins,20,2,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Fosterborough Wildcats,21,2,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,South Stacey Warriors,21,1,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Tammyville Bulls,Jennifertown Mavericks,21,3,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,East Stephanie Chargers,18,1,19.0,21.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,Galvanberg Raptors,18,5,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,Cruzhaven Chargers,18,7,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,West Jonathan Jacks,19,7,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,East Jenniferland Chargers,19,7,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,Brianport Raptors,19,7,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,West Martin Commandos,20,2,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Toddbury Hawks,West Amyhaven Jacks,19,7,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
West Wendy Rappers,Edwardstown Dolphins,16,7,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West David Celtics,20,5,8.5,10.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Zacharyberg Commandos,20,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Chavezville Bears,20,4,4.5,6.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Martinezton Grizzlies,20,7,4.0,6.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,East Anthony Grizzlies,21,4,6.0,8.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Michelle Sabres,17,7,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Barrybury Hawks,17,7,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port Roymouth Westerners,18,7,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Marcusberg Chiefs,20,6,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Jennyton Celtics,21,3,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Mitchellmouth Grizzlies,21,4,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Victoriahaven Robbers,21,5,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lake Ricardo Grizzlies,18,7,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lake Anthonytown Vikings,19,7,1.0,3.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West Randy Commandos,21,5,8.5,10.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Westview Warriors,21,5,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Zamoraton Mavericks,21,5,14.0,16.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Catherinechester Eagles,21,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Ashley Hornets,21,7,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Stacyfort Rappers,21,6,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Emilyville Sox,22,3,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lisamouth Eagles,22,3,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Mooreland Hornets,22,4,4.5,6.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port Josemouth Grizzlies,22,7,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port James Rappers,22,3,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Brownborough Vikings,22,5,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,East Kevin Raptors,22,5,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Ambermouth Pirates,22,4,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Richardbury Rappers,22,5,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,North Shannon Sabres,20,7,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,North Antonio Raptors,23,4,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Bauermouth Vikings,23,5,4.0,6.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Johnmouth Mavericks,22,5,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Benjaminton Sox,22,5,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Jenniferside Bucaneers,23,3,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Emily Bulls,22,5,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Erintown Bucaneers,22,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West Nancy Chiefs,23,5,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Jamesport Bucaneers,22,6,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,North Kimberly Grizzlies,21,7,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Paulfort Sabres,22,7,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Zacharyville Bears,23,4,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Jamesbury Bucaneers,23,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Kaitlynton Eagles,23,6,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West Matthewshire Chiefs,23,3,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,West David Celtics,22,4,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Zacharyberg Commandos,24,6,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Chavezville Bears,20,7,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Martinezton Grizzlies,20,7,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,East Anthony Grizzlies,21,7,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,South Michelle Sabres,21,5,16.0,18.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,South Barrybury Hawks,21,7,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Port Roymouth Westerners,21,7,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,South Marcusberg Chiefs,21,7,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,New Jennyton Celtics,22,5,14.5,16.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Mitchellmouth Grizzlies,22,7,6.0,8.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Victoriahaven Robbers,23,5,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Lake Ricardo Grizzlies,22,4,10.0,12.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Lake Anthonytown Vikings,22,5,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,West Randy Commandos,23,5,8.5,10.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Westview Warriors,22,7,10.0,12.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Zamoraton Mavericks,22,7,8.0,10.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Catherinechester Eagles,22,7,12.0,14.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,New Ashley Hornets,23,4,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Stacyfort Rappers,23,5,12.0,14.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,South Emilyville Sox,23,4,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Lisamouth Eagles,23,7,8.0,10.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Mooreland Hornets,24,4,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Port Josemouth Grizzlies,23,5,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Carrbury Mavericks,23,7,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Port James Rappers,24,6,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Brownborough Vikings,24,5,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,East Kevin Raptors,24,4,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,New Ambermouth Pirates,23,5,14.0,16.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Richardbury Rappers,23,7,10.0,12.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,North Shannon Sabres,23,7,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,North Antonio Raptors,24,7,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Bauermouth Vikings,23,7,6.0,8.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Johnmouth Mavericks,24,5,8.5,10.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Benjaminton Sox,24,5,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Jenniferside Bucaneers,24,7,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,New Emily Bulls,23,7,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Erintown Bucaneers,24,7,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,West Nancy Chiefs,25,4,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Jamesport Bucaneers,25,4,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,North Kimberly Grizzlies,25,6,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Paulfort Sabres,24,5,16.0,18.0,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,South Zacharyville Bears,25,5,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,New Jamesbury Bucaneers,24,7,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,Kaitlynton Eagles,25,6,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
Edwardstown Dolphins,West Matthewshire Chiefs,24,5,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Zacharyberg Commandos,19,6,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Chavezville Bears,20,1,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Martinezton Grizzlies,21,1,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,East Anthony Grizzlies,20,2,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,South Michelle Sabres,16,6,20.0,22.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,South Barrybury Hawks,17,6,18.5,20.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Port Roymouth Westerners,19,1,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,South Marcusberg Chiefs,20,4,16.0,18.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,New Jennyton Celtics,20,4,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Mitchellmouth Grizzlies,17,6,20.5,22.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Victoriahaven Robbers,20,6,4.0,6.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Lake Ricardo Grizzlies,19,6,18.5,20.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Lake Anthonytown Vikings,20,6,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,West Randy Commandos,19,1,20.0,22.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Westview Warriors,21,3,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Zamoraton Mavericks,20,6,16.0,18.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Catherinechester Eagles,16,4,20.5,22.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,New Ashley Hornets,21,2,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Stacyfort Rappers,20,6,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,South Emilyville Sox,21,6,2.0,4.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Lisamouth Eagles,21,2,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Mooreland Hornets,21,2,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Port Josemouth Grizzlies,21,3,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Carrbury Mavericks,21,4,16.0,18.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Port James Rappers,21,3,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Brownborough Vikings,21,1,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,East Kevin Raptors,18,4,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,New Ambermouth Pirates,21,6,4.0,6.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Richardbury Rappers,22,1,15.0,17.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,North Shannon Sabres,18,6,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,North Antonio Raptors,20,1,19.0,21.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Bauermouth Vikings,19,6,20.5,22.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Johnmouth Mavericks,21,4,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Benjaminton Sox,22,1,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Jenniferside Bucaneers,21,6,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,New Emily Bulls,17,4,20.5,22.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Erintown Bucaneers,21,6,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,West Nancy Chiefs,20,6,20.0,22.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Jamesport Bucaneers,19,4,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,North Kimberly Grizzlies,21,6,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Paulfort Sabres,21,6,18.5,20.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,South Zacharyville Bears,22,1,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,New Jamesbury Bucaneers,21,1,20.0,22.0,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,Kaitlynton Eagles,22,2,5.5,7.5,2024,Diamond League,South Kimberly Plaza Field #1
West David Celtics,West Matthewshire Chiefs,22,2,13.5,15.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Chavezville Bears,21,3,15.0,17.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Martinezton Grizzlies,22,2,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,East Anthony Grizzlies,22,2,7.5,9.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,South Michelle Sabres,22,3,17.0,19.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,South Barrybury Hawks,22,3,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Port Roymouth Westerners,22,2,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,South Marcusberg Chiefs,22,4,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,New Jennyton Celtics,22,3,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Mitchellmouth Grizzlies,23,2,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Victoriahaven Robbers,22,3,13.5,15.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Lake Ricardo Grizzlies,22,6,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Lake Anthonytown Vikings,22,4,17.5,19.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,West Randy Commandos,23,3,17.5,19.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Westview Warriors,23,3,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Zamoraton Mavericks,22,6,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Catherinechester Eagles,22,6,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,New Ashley Hornets,23,2,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Stacyfort Rappers,22,6,15.0,17.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,South Emilyville Sox,22,6,4.5,6.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Lisamouth Eagles,23,2,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Mooreland Hornets,22,6,17.0,19.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Port Josemouth Grizzlies,23,2,13.5,15.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Carrbury Mavericks,23,4,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Port James Rappers,23,3,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Brownborough Vikings,23,2,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,East Kevin Raptors,23,4,17.5,19.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,New Ambermouth Pirates,23,3,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Richardbury Rappers,23,3,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,North Shannon Sabres,23,3,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,North Antonio Raptors,23,6,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Bauermouth Vikings,24,3,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Johnmouth Mavericks,23,6,17.0,19.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Benjaminton Sox,24,2,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
Zacharyberg Commandos,Jenniferside Bucaneers,24,6,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
